WELL,DEPTH_MD,GROUP,FORMATION,CALI,RDEP,RHOB,GR,NPHI,PEF,DTC,LITH
15/9-15,2724.976,CROMER KNOLL GP.,Blodoeks Fm.,8.4770002365,2.9854078293,2.5648500919,30.661190033,0.1455567478999999,5.1916947365,69.93077087399999,Marl
15/9-15,2725.128,CROMER KNOLL GP.,Blodoeks Fm.,8.4770002365,3.1524662971,2.5599758625,34.364070892,0.1532464921,5.1007304192000005,71.817420959,Marl
15/9-15,2725.28,CROMER KNOLL GP.,Blodoeks Fm.,8.4770002365,3.2729372977999995,2.562169075,35.751853943,0.1605225801,5.0681109428,74.140258789,Marl
15/9-15,2725.432,CROMER KNOLL GP.,Blodoeks Fm.,8.4770002365,3.3405919075,2.5703179836000003,34.246551514000004,0.1603103428999999,5.321773529100001,73.641571045,Marl
15/9-15,2725.5840000000003,CROMER KNOLL GP.,Blodoeks Fm.,8.4770002365,3.3792645931,2.5834095478,31.815309525,0.157059744,5.6189508438,73.025756836,Marl
15/9-15,2725.736,CROMER KNOLL GP.,Blodoeks Fm.,8.477976799,3.4248974323000003,2.5998547077,29.705766678000003,0.152943939,6.1201267242,71.342521667,Marl
15/9-15,2725.888,CROMER KNOLL GP.,Blodoeks Fm.,8.4836072922,3.5101172924,2.6109342575,28.382572174,0.1474088877,6.486622333500001,70.979003906,Marl
15/9-15,2726.04,CROMER KNOLL GP.,Blodoeks Fm.,8.4944086075,3.6143143177,2.61332798,28.883327484,0.1439942569,6.0355787277,70.785598755,Marl
15/9-15,2726.192,CROMER KNOLL GP.,Blodoeks Fm.,8.5039968491,3.6867904663,2.6074135303,29.972265244000003,0.1470213979,5.5501747131,71.172737122,Marl
15/9-15,2726.344,CROMER KNOLL GP.,Blodoeks Fm.,8.5147981644,3.7191340923,2.5984203815,30.788999557,0.1522459984,5.1811671257,71.021408081,Marl
15/9-15,2726.496,CROMER KNOLL GP.,Blodoeks Fm.,8.532701492300001,3.7323539257,2.5890426636000003,31.20410347,0.1530457884,5.3105645180000005,71.30191803,Marl
15/9-15,2726.648,CROMER KNOLL GP.,Blodoeks Fm.,8.547890663099999,3.7203145027,2.5786423683,32.180175781,0.1519089937,5.3432049751,71.664367676,Marl
15/9-15,2726.8,CROMER KNOLL GP.,Blodoeks Fm.,8.550877571100001,3.6478857994,2.5737774372,32.55090332,0.1559012681,5.1803078651,72.97227478,Marl
15/9-15,2726.952,CROMER KNOLL GP.,Blodoeks Fm.,8.5488080978,3.5127284527,2.5757980347,31.652698517,0.1610292344999999,5.1988205910000005,72.567092896,Marl
15/9-15,2727.1040000000003,CROMER KNOLL GP.,Blodoeks Fm.,8.5523433685,3.400841713,2.5781767368,30.702707291,0.1596190333,5.8101143837,72.124504089,Marl
15/9-15,2727.256,CROMER KNOLL GP.,Blodoeks Fm.,8.558994293200001,3.3973946571,2.576223135,31.367771149,0.1581033468,6.0690526962,71.308235168,Marl
15/9-15,2727.408,CROMER KNOLL GP.,Blodoeks Fm.,8.5642843246,3.4694042206,2.5696761608000003,32.714569092,0.1685949564,5.7397928238,73.313812256,Marl
15/9-15,2727.56,CROMER KNOLL GP.,Blodoeks Fm.,8.5653066635,3.5185041428,2.5646636486000003,32.77519989,0.1889176369,4.8973779678,75.38533783,Marl
15/9-15,2727.712,CROMER KNOLL GP.,Blodoeks Fm.,8.5650281906,3.4975156784,2.5688898563,32.141700745,0.1996565907999999,4.4052519798,75.519851685,Marl
15/9-15,2727.864,CROMER KNOLL GP.,Blodoeks Fm.,8.5663318634,3.445943594,2.5802409649,32.062820435,0.1925046742,4.1919584274,74.650260925,Marl
15/9-15,2728.016,CROMER KNOLL GP.,Blodoeks Fm.,8.5660448074,3.4417352676,2.5909817219,33.383708954,0.1778197289,4.1818499565,72.714569092,Marl
15/9-15,2728.168,CROMER KNOLL GP.,Blodoeks Fm.,8.5656661987,3.5114061832,2.5929403305000003,34.012882233,0.168427527,4.471738815299999,72.06134796100001,Marl
15/9-15,2728.32,CROMER KNOLL GP.,Blodoeks Fm.,8.5639438629,3.5812594891,2.587297678,32.604881287,0.1682858467,4.8482456207,73.409118652,Marl
15/9-15,2728.472,CROMER KNOLL GP.,Blodoeks Fm.,8.559531211900001,3.5545113087,2.5790474415,29.895120621,0.1699970067,5.3139033318,74.148132324,Marl
15/9-15,2728.6240000000003,CROMER KNOLL GP.,Blodoeks Fm.,8.5543966293,3.4594807625,2.5731384754,28.882049561,0.1664368063,5.408022880599999,73.17142486600001,Marl
15/9-15,2728.776,CROMER KNOLL GP.,Blodoeks Fm.,8.5509080887,3.3780694008,2.5728673935,30.463331223,0.1589680314,5.438980579400001,72.811843872,Marl
15/9-15,2728.928,CROMER KNOLL GP.,Blodoeks Fm.,8.550614357,3.3063902855,2.5744531155000003,33.438468933,0.1565942168,5.3258700371,74.588088989,Marl
15/9-15,2729.08,CROMER KNOLL GP.,Blodoeks Fm.,8.5509996414,3.2341442108,2.5690307617,34.461349487,0.1663396806,5.0825567245,75.393043518,Marl
15/9-15,2729.232,CROMER KNOLL GP.,Blodoeks Fm.,8.550863266,3.1834378242000003,2.5605916977,33.594657898,0.1789761037,4.9994568825,76.004920959,Marl
15/9-15,2729.384,CROMER KNOLL GP.,Blodoeks Fm.,8.5505256653,3.156443119,2.5579955578,33.078449249,0.1814638673999999,5.093462944,76.149108887,Marl
15/9-15,2729.536,CROMER KNOLL GP.,Blodoeks Fm.,8.550069809,3.1666078568,2.5618286133000003,34.068115234000004,0.1764579564,5.2096123695,74.554626465,Marl
15/9-15,2729.688,CROMER KNOLL GP.,Blodoeks Fm.,8.548037529,3.2261083126,2.5673730373,35.369934082,0.1724319607,5.1030602455,74.212760925,Marl
15/9-15,2729.84,CROMER KNOLL GP.,Blodoeks Fm.,8.5445795059,3.2743914127,2.5652930737,34.279190063,0.1706849784,4.8601613045,75.518211365,Marl
15/9-15,2729.992,CROMER KNOLL GP.,Blodoeks Fm.,8.5439167023,3.2574336529,2.5618772507,31.595415115,0.1648582667,4.8399686813,72.742614746,Marl
15/9-15,2730.144,CROMER KNOLL GP.,Blodoeks Fm.,8.5466995239,3.1851284504,2.5531852245,29.954538345,0.1545507908,4.912519455,72.180938721,Marl
15/9-15,2730.296,CROMER KNOLL GP.,Blodoeks Fm.,8.5466938019,3.0803623199000003,2.5453803539,30.674312592,0.1476713121,4.8868770599,71.55314636199999,Marl
15/9-15,2730.448,CROMER KNOLL GP.,Blodoeks Fm.,8.5423145294,3.0048296452,2.5462501049,32.909492493,0.1493253559,4.985805034599999,70.40222930899999,Marl
15/9-15,2730.6,CROMER KNOLL GP.,Blodoeks Fm.,8.5413923264,2.9602816105,2.5567419529,34.926956177,0.1582342236999999,5.1774258614,75.556266785,Marl
15/9-15,2730.752,CROMER KNOLL GP.,Blodoeks Fm.,8.5430002213,2.9135715961,2.5705521107,35.473972321,0.1649027019999999,5.6052999496,73.1875,Marl
15/9-15,2730.9040000000005,CROMER KNOLL GP.,Blodoeks Fm.,8.543497085599999,2.8761308193,2.5713181496,34.604850769,0.162661016,6.1041874886,74.184875488,Marl
15/9-15,2731.056,CROMER KNOLL GP.,Blodoeks Fm.,8.5499334335,2.8661081791000003,2.5579507351,34.233791351,0.1571844071,6.1284790039,75.182250977,Marl
15/9-15,2731.208,CROMER KNOLL GP.,Blodoeks Fm.,8.5714569092,2.8714728355,2.5469589233,35.385410309,0.1571660191,5.6939492226,72.769195557,Marl
15/9-15,2731.36,CROMER KNOLL GP.,Blodoeks Fm.,8.5961618423,2.9120092392,2.5437173843000003,37.015888214,0.1637053341,5.578587532,75.161911011,Marl
15/9-15,2731.512,CROMER KNOLL GP.,Blodoeks Fm.,8.6053781509,2.9342396259,2.5504021645,37.952693939,0.1668622643,5.472495079,73.768867493,Marl
15/9-15,2731.664,CROMER KNOLL GP.,Blodoeks Fm.,8.6134881973,2.8925347328,2.5602006912,39.053539276,0.1595983207,5.3482656479,71.412399292,Marl
15/9-15,2731.816,CROMER KNOLL GP.,Blodoeks Fm.,8.6345129013,2.8414409161000003,2.5623526573,41.773086548,0.1502006501,5.0824384689,71.006889343,Marl
15/9-15,2731.968,CROMER KNOLL GP.,Blodoeks Fm.,8.6681394577,2.8033018112,2.5592627525,44.662311554,0.1505275667,4.5937747955,70.388122559,Sandstone/Shale
15/9-15,2732.12,CROMER KNOLL GP.,Blodoeks Fm.,8.7112045288,2.7357525826,2.5482861996,45.784725189,0.1657192856,4.1823039055,76.84350585899999,Sandstone/Shale
15/9-15,2732.272,CROMER KNOLL GP.,Blodoeks Fm.,8.7472515106,2.6106491089,2.5351493359,45.748908997,0.1894790082999999,3.7918624878,79.130088806,Sandstone/Shale
15/9-15,2732.4240000000004,CROMER KNOLL GP.,Blodoeks Fm.,8.7630586624,2.452978611,2.5129776001,45.53105545,0.2115656734,3.7053663731,78.580543518,Sandstone/Shale
15/9-15,2732.576,CROMER KNOLL GP.,Blodoeks Fm.,8.7665576935,2.3165023327000003,2.4866671562,45.640335083,0.2271624803999999,3.9460008144,81.104812622,Sandstone/Shale
15/9-15,2732.728,CROMER KNOLL GP.,Blodoeks Fm.,8.7686653137,2.2191877365,2.4574649334,45.954006195,0.2327701448999999,4.0221877098,84.447341919,Sandstone
15/9-15,2732.88,CROMER KNOLL GP.,Blodoeks Fm.,8.7699575424,2.1720767021,2.4346899986,46.618404388,0.2286788672,3.8652777672,92.087928772,Sandstone
15/9-15,2733.032,CROMER KNOLL GP.,Blodoeks Fm.,8.7693576813,2.1616718769,2.4176080227,46.849575043,0.2219245285,3.5196173191000004,92.014762878,Sandstone
15/9-15,2733.184,CROMER KNOLL GP.,Blodoeks Fm.,8.7686405182,2.1777000427,2.413848877,46.630508423,0.2175092101,3.2768325806,91.760490417,Sandstone
15/9-15,2733.336,CROMER KNOLL GP.,Blodoeks Fm.,8.7667512894,2.2173383236,2.4214088917,45.759529114,0.2142989635,3.1840641499,91.570869446,Sandstone
15/9-15,2733.488,CROMER KNOLL GP.,Blodoeks Fm.,8.7650098801,2.2702462673,2.4361112118,44.455478668000005,0.2069440186,3.1299898624,91.383857727,Sandstone
15/9-15,2733.64,CROMER KNOLL GP.,Blodoeks Fm.,8.762829780599999,2.3036952019,2.4486346245,42.88035202,0.1969370693,3.2077860832,90.424865723,Sandstone
15/9-15,2733.792,CROMER KNOLL GP.,Blodoeks Fm.,8.761362075800001,2.3145692348,2.4543633461,42.83246994,0.1925859451,3.3202998638,88.657646179,Sandstone
15/9-15,2733.9440000000004,CROMER KNOLL GP.,Blodoeks Fm.,8.7606668472,2.3360712528,2.4551682472,45.62046051,0.192105487,3.5018589497000003,88.03099823,Sandstone
15/9-15,2734.0959999999995,CROMER KNOLL GP.,Blodoeks Fm.,8.758771896399999,2.3554084301,2.4562034607,48.713939667,0.1924590766,3.7160043716,87.23441314700001,Sandstone
15/9-15,2734.248,CROMER KNOLL GP.,Blodoeks Fm.,8.7564439774,2.3684308529,2.4558339119,50.143199921,0.1925472915,3.9240374565,86.600227356,Sandstone
15/9-15,2734.4,CROMER KNOLL GP.,Blodoeks Fm.,8.750906944299999,2.3905329704,2.4576692581,50.224533081,0.1931273341,3.8318424225,86.035430908,Sandstone
15/9-15,2734.552,CROMER KNOLL GP.,Blodoeks Fm.,8.7436227798,2.4254858494,2.4628965855,49.94210434,0.195774585,3.7441627979,84.656822205,Sandstone
15/9-15,2734.704,CROMER KNOLL GP.,Blodoeks Fm.,8.7344350815,2.457826376,2.4707992077000003,48.193660736000005,0.199412033,3.8463044167,84.970146179,Sandstone
15/9-15,2734.856,CROMER KNOLL GP.,Blodoeks Fm.,8.7100028992,2.4762933254,2.479855299,44.98073577899999,0.2011788785,4.0118741989,84.245079041,Sandstone
15/9-15,2735.008,CROMER KNOLL GP.,Blodoeks Fm.,8.6815452576,2.4909930229,2.4797990322,42.502147675,0.1973396689,3.9155912399,84.70866394,Sandstone
15/9-15,2735.16,CROMER KNOLL GP.,Blodoeks Fm.,8.6660432816,2.5171701908,2.4768908024000003,42.760303497,0.1889080852,3.5841946602,85.154197693,Sandstone
15/9-15,2735.312,CROMER KNOLL GP.,Blodoeks Fm.,8.6541376114,2.5628936291,2.4706690311000004,44.001983643,0.1842551678,3.3216655254000003,85.93601989700001,Sandstone
15/9-15,2735.4640000000004,CROMER KNOLL GP.,Blodoeks Fm.,8.6433696747,2.6289515495,2.4733932018,44.61964798,0.1860458553,3.2339801788,85.425849915,Sandstone
15/9-15,2735.616,CROMER KNOLL GP.,Blodoeks Fm.,8.6347980499,2.7392964363,2.4790961742,45.01897049,0.1942615211,3.2844262123,84.80249023399999,Sandstone
15/9-15,2735.768,CROMER KNOLL GP.,Blodoeks Fm.,8.6359987259,2.8586602211,2.4884195328,45.557144165,0.2048137337,3.7754299641,84.978347778,Sandstone
15/9-15,2735.92,CROMER KNOLL GP.,Blodoeks Fm.,8.639550209,2.885638237,2.4908154011000003,46.92445755,0.2152556181,3.8745062351,85.341537476,Sandstone
15/9-15,2736.072,CROMER KNOLL GP.,Blodoeks Fm.,8.6399412155,2.7613933086,2.4890766144,48.806476593,0.2181863338,3.7673635483,85.034446716,Sandstone
15/9-15,2736.224,CROMER KNOLL GP.,Blodoeks Fm.,8.6371650696,2.4784936905,2.4874925613,51.35551834100001,0.2223277539,3.5384960175,83.443649292,Sandstone
15/9-15,2736.376,CROMER KNOLL GP.,Blodoeks Fm.,8.6367053986,2.1259245872,2.4750993252,53.319644928,0.2527897954,3.8481526375,81.729415894,Sandstone
15/9-15,2736.528,CROMER KNOLL GP.,Blodoeks Fm.,8.638753891,1.8377277851,2.4488515854,52.378894806000005,0.3124382496,5.1645231247000005,86.964073181,Sandstone
15/9-15,2736.68,CROMER KNOLL GP.,Blodoeks Fm.,8.6382770538,1.666128993,2.4226295948,51.047046661,0.3725557029,7.894110679600001,89.5260849,Sandstone/Shale
15/9-15,2736.8320000000003,CROMER KNOLL GP.,Blodoeks Fm.,8.6443080902,1.573776722,2.4040257931,50.43479538,0.3964269459,12.926773071,89.414375305,Sandstone/Shale
15/9-15,2736.9840000000004,CROMER KNOLL GP.,Blodoeks Fm.,8.6607732773,1.5519464016,2.3901081085,49.410755157,0.3677904307999999,19.101243973,90.602035522,Sandstone/Shale
15/9-15,2737.136,CROMER KNOLL GP.,Blodoeks Fm.,8.6622200012,1.5449362993,2.3866012096,46.857315063,0.3118505776,15.405521393,98.257385254,Sandstone/Shale
15/9-15,2737.288,CROMER KNOLL GP.,Blodoeks Fm.,8.658225059500001,1.4964876175,2.4040496349,43.006320953,0.2649760246,10.855073929,94.918151855,Sandstone/Shale
15/9-15,2737.44,CROMER KNOLL GP.,Blodoeks Fm.,8.7071781158,1.5023428202000002,2.4387812614,40.457588196,0.2404354811,8.5200815201,89.39960479700001,Sandstone/Shale
15/9-15,2737.592,CROMER KNOLL GP.,Blodoeks Fm.,8.820016861000001,1.6132135391,2.4796173573,37.599784851,0.2379783094,8.874165535,85.608268738,Sandstone/Shale
15/9-15,2737.744,CROMER KNOLL GP.,Blodoeks Fm.,8.9278297424,1.8008184433,2.5150310993,32.829750061,0.2352316230999999,9.1268911362,79.362365723,Sandstone/Shale
15/9-15,2738.2,CROMER KNOLL GP.,Blodoeks Fm.,8.9743309021,2.7225244045,2.5738124847,18.913980484,0.1614273638,6.3716044426,64.119544983,Limestone
15/9-15,2738.3520000000003,CROMER KNOLL GP.,Blodoeks Fm.,8.904797554,2.8305010796,2.5555877686,19.93639183,0.1522357613,6.7269206047,67.478012085,Limestone
15/9-15,2738.5040000000004,CROMER KNOLL GP.,Blodoeks Fm.,8.797586441,2.8629276752,2.5262086391,22.016605377,0.1549908072,6.992363929700001,70.948326111,Limestone
15/9-15,2738.656,CROMER KNOLL GP.,Blodoeks Fm.,8.731256485,2.8092598915,2.5046954155,23.16857338,0.1626941115,6.7011494637,71.91469574,Limestone
15/9-15,2738.808,CROMER KNOLL GP.,Blodoeks Fm.,8.69668293,2.6309089661,2.488982439,22.432106018,0.1746023296999999,6.398261547100001,72.32283783,Marl
15/9-15,2738.96,CROMER KNOLL GP.,Blodoeks Fm.,8.6879997253,2.4946210384,2.4804973602,21.44874382,0.1882772744,6.5083975792,70.980316162,Marl
15/9-15,2739.112,CROMER KNOLL GP.,Blodoeks Fm.,8.6897573471,2.4390096664,2.4709122181,21.536664963000003,0.1984734535,7.7578964233,70.963912964,Marl
15/9-15,2739.264,CROMER KNOLL GP.,Blodoeks Fm.,8.7018699646,2.3916647434,2.4577989578,21.705539703000003,0.1999213248,8.9592905045,73.55905151399999,Marl
15/9-15,2739.416,CROMER KNOLL GP.,Blodoeks Fm.,8.7048492432,2.4052145481,2.4575889111,21.247283936,0.1947423518,9.1080799103,74.318901062,Marl
15/9-15,2739.568,CROMER KNOLL GP.,Blodoeks Fm.,8.6421689987,2.441819191,2.4729218483,20.389232635,0.189714849,8.4129991531,80.309379578,Marl
15/9-15,2739.72,CROMER KNOLL GP.,Blodoeks Fm.,8.5342445374,2.4083616734,2.4993598461,19.86750412,0.1874855905999999,7.498267650599999,78.52262878399999,Marl
15/9-15,2739.8720000000003,CROMER KNOLL GP.,Blodoeks Fm.,8.4692821503,2.380897522,2.5121304989,20.402072906,0.1889028996,7.9814138412,77.473426819,Marl
15/9-15,2740.0240000000003,CROMER KNOLL GP.,Blodoeks Fm.,8.4566507339,2.3756732941,2.5181422234,20.841472626,0.1898902505999999,8.1507053375,77.06003570600001,Marl
15/9-15,2740.176,CROMER KNOLL GP.,Blodoeks Fm.,8.4454622269,2.3785159588,2.514497757,21.309551239,0.1873609423999999,8.2902097702,71.296096802,Marl
15/9-15,2740.328,CROMER KNOLL GP.,Blodoeks Fm.,8.403213501,2.442476511,2.4962975979,21.986370087,0.183623001,8.0005712509,71.491630554,Marl
15/9-15,2740.48,CROMER KNOLL GP.,Blodoeks Fm.,8.3449802399,2.5417134762,2.4461996555,23.597312927,0.1801707148999999,8.5868434906,71.59399414100001,Marl
15/9-15,2740.632,CROMER KNOLL GP.,Blodoeks Fm.,8.318104744,2.5934460163,2.4124679565,25.998439789000003,0.1831334530999999,9.9665393829,72.080871582,Marl
15/9-15,2740.784,CROMER KNOLL GP.,Blodoeks Fm.,8.3290147781,2.5396006107,2.4205570221,28.002508163,0.1925986707,12.416080475,74.1510849,Marl
15/9-15,2740.936,CROMER KNOLL GP.,Blodoeks Fm.,8.3606357574,2.3184299469,2.4772555828,27.243330002,0.2104892135,12.633448601,77.70455932600001,Marl
15/9-15,2741.088,CROMER KNOLL GP.,Blodoeks Fm.,8.3995027542,2.0327889919,2.5259656906,25.055887222,0.2277553827,10.072378159,76.885993958,Marl
15/9-15,2741.24,CROMER KNOLL GP.,Blodoeks Fm.,8.4483242035,1.8343362808,2.5054883957,26.235603333,0.2346451132999999,7.701958656299999,75.897148132,Marl
15/9-15,2741.3920000000003,CROMER KNOLL GP.,Blodoeks Fm.,8.479291915900001,1.6918994188,2.4183225632,36.319759369,0.2322580218,6.6644639969,73.964401245,Marl
15/9-15,2741.5440000000003,CROMER KNOLL GP.,Blodoeks Fm.,8.4859676361,1.6527493000000002,2.3328444958000003,52.448581696000005,0.2334965765,7.433085918400001,77.173057556,Marl
15/9-15,2741.696,CROMER KNOLL GP.,Blodoeks Fm.,8.5147886276,1.7110761404,2.324858427,65.032974243,0.246279195,8.911863327,87.377456665,Shale
15/9-15,2741.848,CROMER KNOLL GP.,Blodoeks Fm.,8.6388959885,1.7086957693,2.3821046352,66.520133972,0.2728047371,10.358312607,99.263290405,Shale
15/9-15,2742.0,CROMER KNOLL GP.,Blodoeks Fm.,8.7795028687,1.6801245213,2.4572703838,57.577957153,0.3123657405,11.440802574,103.02296448,Shale
15/9-15,2742.152,CROMER KNOLL GP.,Blodoeks Fm.,8.7175331116,1.6816571951,2.4782717228,44.388557434,0.3523820043,12.339158058,98.254920959,Shale
15/9-15,2742.304,CROMER KNOLL GP.,Blodoeks Fm.,8.5660419464,1.6910492182,2.4653968811,34.296218872,0.3751875758,12.605321884,88.99475097700001,Marl
15/9-15,2742.456,CROMER KNOLL GP.,Blodoeks Fm.,8.5118951797,1.7692651749,2.4500460625,29.498722076,0.3620380759,10.629720688,77.22572326699999,Marl
15/9-15,2742.608,CROMER KNOLL GP.,Blodoeks Fm.,8.5146141052,1.9849383831,2.4309966564,29.649801254,0.3228822649,8.923170089700001,72.712104797,Marl
15/9-15,2742.76,CROMER KNOLL GP.,Blodoeks Fm.,8.544041633600001,2.230222702,2.4411244392,29.616233826,0.2756621242,7.6672196388,73.77280426,Marl
15/9-15,2742.9120000000003,CROMER KNOLL GP.,Blodoeks Fm.,8.6207952499,2.4018204212,2.4761440754,28.913814545,0.236129418,8.5422849655,74.829399109,Marl
15/9-15,2743.0640000000003,CROMER KNOLL GP.,Blodoeks Fm.,8.7038621902,2.5411906242,2.5248644352,29.137477875,0.2117610425,8.4446372986,75.93503570600001,Marl
15/9-15,2743.216,CROMER KNOLL GP.,Blodoeks Fm.,8.7229642868,2.5968060493,2.542593956,31.104240417,0.2056650817,7.6501569748,78.688980103,Marl
15/9-15,2743.368,CROMER KNOLL GP.,Blodoeks Fm.,8.7087631226,2.6026995182,2.5451617241,32.903926849,0.2070749998,6.456065177899999,77.810699463,Marl
15/9-15,2743.52,CROMER KNOLL GP.,Blodoeks Fm.,8.701782226599999,2.6756460667,2.5501422882,31.036239624,0.1983599961,6.060396194500001,76.887786865,Marl
15/9-15,2743.672,CROMER KNOLL GP.,Blodoeks Fm.,8.6956167221,2.7517066002,2.5506699085,27.528806686,0.1837090701,6.312823295599999,77.08988952600001,Marl
15/9-15,2743.824,CROMER KNOLL GP.,Blodoeks Fm.,8.6962099075,2.7812395096,2.5394408703,23.978620529,0.1722939759,6.6294608116,73.945213318,Marl
15/9-15,2743.976,CROMER KNOLL GP.,Blodoeks Fm.,8.6939554214,2.7982060909,2.5199861526,24.766132355,0.1680699885,7.0836496353,70.68503570600001,Marl
15/9-15,2744.128,CROMER KNOLL GP.,Blodoeks Fm.,8.6771640778,2.7551245689,2.4795894623,28.356752396,0.1659552008,7.8129463196,70.76902771,Marl
15/9-15,2744.28,CROMER KNOLL GP.,Blodoeks Fm.,8.6573991776,2.6552195549,2.4335925579,32.932041168000005,0.1607592702,9.5011548996,74.353019714,Marl
15/9-15,2744.432,CROMER KNOLL GP.,Blodoeks Fm.,8.6810588837,2.5754532814,2.3753302097,36.682510376,0.1563286632,12.16099453,75.6614151,Marl
15/9-15,2744.5840000000003,CROMER KNOLL GP.,Blodoeks Fm.,8.8086071014,2.4831559658,2.344694376,38.420402527,0.1553547978,14.806516647,76.083000183,Marl
15/9-15,2744.736,CROMER KNOLL GP.,Blodoeks Fm.,9.0210599899,2.3955287933,2.3178796768,41.287986755,0.1628588438,16.846837997,79.980140686,Sandstone/Shale
15/9-15,2744.888,CROMER KNOLL GP.,Blodoeks Fm.,9.1054878235,2.3262917995,2.3001437187,43.606021881,0.1895334721,19.487766266,83.455215454,Sandstone/Shale
15/9-15,2745.04,CROMER KNOLL GP.,Blodoeks Fm.,8.9932632446,2.2304298878,2.2892923355000003,44.38835907,0.2356687784,24.173631668,83.575462341,Sandstone/Shale
15/9-15,2745.192,CROMER KNOLL GP.,Blodoeks Fm.,8.9564752579,2.1055700779,2.298615694,43.282402039,0.2822972238,24.401910782,82.389762878,Sandstone/Shale
15/9-15,2745.344,CROMER KNOLL GP.,Blodoeks Fm.,9.0612802505,2.0520327091,2.3205156326,41.304222107,0.3077275753,20.082101822,81.080711365,Sandstone/Shale
15/9-15,2745.496,CROMER KNOLL GP.,Blodoeks Fm.,9.047287941,2.0735900402,2.3366932869,41.355743408,0.3069258928,17.590427399,79.58530426,Sandstone/Shale
15/9-15,2745.648,CROMER KNOLL GP.,Blodoeks Fm.,8.9447488785,2.1138439178,2.3460216522,43.2970047,0.2951747179,18.745262146,80.348098755,Sandstone/Shale
15/9-15,2745.8,CROMER KNOLL GP.,Blodoeks Fm.,9.0497817993,2.112593174,2.343495369,45.282897949,0.2874659002,21.863521576,81.490150452,Sandstone/Shale
15/9-15,2745.952,CROMER KNOLL GP.,Blodoeks Fm.,9.2428827286,2.0903294086,2.3425097466,46.526241302,0.2894704044,22.771202087,84.28527069100001,Sandstone/Shale
15/9-15,2746.1040000000003,CROMER KNOLL GP.,Blodoeks Fm.,9.338508606,2.0771863461,2.3426949978,46.904190063,0.289626956,21.049957275,85.463088989,Sandstone/Shale
15/9-15,2746.256,CROMER KNOLL GP.,Blodoeks Fm.,9.359000206,2.0856232643,2.3503098488,45.549633026,0.2791732848,20.609041214,86.15747833299999,Sandstone/Shale
15/9-15,2746.408,CROMER KNOLL GP.,Blodoeks Fm.,9.359000206,2.058454752,2.3585743904,43.558815002,0.2773308157999999,21.593906403,85.782150269,Sandstone/Shale
15/9-15,2746.56,CROMER KNOLL GP.,Blodoeks Fm.,9.3591117859,2.0673940182,2.3560869694,42.430873871,0.290207088,23.977582932,84.835464478,Sandstone/Shale
15/9-15,2746.712,CROMER KNOLL GP.,Blodoeks Fm.,9.3652667999,2.143247366,2.3368039131,43.725063324,0.2977808416,25.566036224,84.426681519,Sandstone/Shale
15/9-15,2746.864,CROMER KNOLL GP.,Blodoeks Fm.,9.3498706818,2.1997172832,2.3246386051,43.66784668,0.2903668284,26.770986557,83.78855133100001,Sandstone/Shale
15/9-15,2747.016,CROMER KNOLL GP.,Blodoeks Fm.,9.1979818344,2.2315366268,2.3442118168,40.706237793,0.2930508852,24.226636887,83.157966614,Sandstone/Shale
15/9-15,2747.168,CROMER KNOLL GP.,Blodoeks Fm.,8.9401626587,2.2283358574000003,2.378184557,37.369796753,0.3017501235,18.966941833,82.820861816,Sandstone/Shale
15/9-15,2747.32,CROMER KNOLL GP.,Blodoeks Fm.,8.726111412,2.1573486328,2.3661649227,37.02596283,0.3018141389,14.375666618,81.322181702,Sandstone/Shale
15/9-15,2747.472,CROMER KNOLL GP.,Blodoeks Fm.,8.6291751862,2.0984625816,2.3077554703,40.987010956,0.2815723419,14.594737053,79.194061279,Sandstone/Shale
15/9-15,2747.6240000000003,CROMER KNOLL GP.,Blodoeks Fm.,8.7648735046,2.0600538254,2.2650911808000003,45.98116684,0.2649482787,20.379142761,79.979820251,Sandstone/Shale
15/9-15,2747.776,CROMER KNOLL GP.,Blodoeks Fm.,9.0192747116,2.0134904385,2.2652916908000003,49.398628235,0.2642986178,27.353603363,83.51902771,Sandstone/Shale
15/9-15,2747.928,CROMER KNOLL GP.,Blodoeks Fm.,9.1644487381,2.0060169697,2.2976746559,48.150550842,0.2731508613,25.957220078,84.35433197,Sandstone/Shale
15/9-15,2748.08,CROMER KNOLL GP.,Blodoeks Fm.,9.3492116928,2.0186896324,2.3159675598,46.705188751,0.2804135382,21.122211456,84.318901062,Sandstone/Shale
15/9-15,2748.232,CROMER KNOLL GP.,Blodoeks Fm.,9.5921077728,1.9650765657,2.3411386013,47.407264709,0.2938560843,18.20083046,86.731300354,Sandstone/Shale
15/9-15,2748.384,CROMER KNOLL GP.,Blodoeks Fm.,9.3996105194,1.8784935474,2.348721981,49.47996521,0.3180386722,17.81744194,87.489173889,Sandstone/Shale
15/9-15,2748.536,CROMER KNOLL GP.,Blodoeks Fm.,9.0495386124,1.7924087048,2.3530848026,48.402023315,0.3310296535,18.688997269,85.426177979,Sandstone/Shale
15/9-15,2748.688,CROMER KNOLL GP.,Blodoeks Fm.,8.881696701000001,1.6861554384,2.3607752323,45.808288574,0.3147974014,19.937965393,83.48391723600001,Sandstone/Shale
15/9-15,2748.84,CROMER KNOLL GP.,Blodoeks Fm.,8.8605213165,1.6571440697,2.3752198219,44.315933228,0.287203759,19.229751587,77.885498047,Sandstone/Shale
