RHOB,GR,DEPTH_MD,NPHI,PEF,DTC
2.4962940216,43.644695282,2620.856,0.1959876716,4.6694231033,71.441490173
2.4989655018,47.443778992,2621.008,0.19699546690000005,4.4415102005,70.442642212
2.4958164692,49.103157043,2621.16,0.203620404,4.3737254143,71.24684143100001
2.4913907051,48.665271759,2621.312,0.2089438438,4.2418198586,73.180999756
2.4810512066,44.212890625,2621.4640000000004,0.2056847364,4.1653308868,72.684181213
2.4809503555,42.107841492,2621.616,0.1913966089,4.2289800644,71.375656128
2.492043972,43.31286239600001,2621.768,0.1763613522,4.400479793500001,72.305999756
2.4928836823,46.030921936000006,2621.92,0.17319148780000002,4.4137592316,72.392112732
2.4859619141,48.128318787,2622.072,0.17299999300000002,4.2779479027,71.921928406
2.4815907478,45.83429718,2622.224,0.1761471331,4.3171219826,72.793373108
2.4885115623,45.44149398800001,2622.376,0.17790792879999998,4.478951931,73.536231995
2.4935135841,41.904373169,2622.528,0.176360622,4.5397386551,72.56967926
2.4907169342,40.019630432,2622.68,0.1816515923,4.4406099319,72.180915833
2.4795753956,40.21736145,2622.832000000001,0.1883738041,4.3974580765,71.623527527
2.4699757099,40.012039185,2622.984000000001,0.1988606602,4.433576107,71.413787842
2.4670677185,43.109695435,2623.136,0.2010872513,5.7571978569,71.93032074
2.4645724297,39.688995360999996,2623.288,0.1930603236,6.1155385971000005,71.184082031
2.4708547592,38.631313324000004,2623.44,0.1835094243,6.0392408371,70.535064697
2.4748072624,34.362205505,2623.592,0.182099998,6.2469291687,71.84677887
2.4652884007,33.863666534000004,2623.744,0.1844756156,6.1898546219,73.01335907
2.4530920982,36.233291625999996,2623.896,0.19234637920000006,5.9749054909,72.856918335
2.4588673115,37.63048172,2624.048,0.1993452311,5.6809735298,69.94744873
2.4723129272,36.184875488,2624.2,0.2099767178,5.5945010185,67.230201721
2.4822239876,29.295276641999997,2624.3520000000008,0.224702239,5.7641992569000005,66.177597046
2.4694957733000003,19.804689407,2624.504000000001,0.2424905896,5.8492631912,67.347808838
2.4640336037,18.174499512,2624.656,0.2252509445,5.875607490499999,70.27041626
2.4576089382,18.962696075,2624.808,0.2422746122,6.2050185204,74.00955200199999
2.4434959888,19.099191666,2624.96,0.255450815,6.2904543877,79.24568176300001
2.4138247967,15.355826378,2625.112,0.2659617066,6.1610355377,77.579856873
2.4076886177000003,12.89791584,2625.264,0.2646738589,5.792325496699999,75.45410156300001
2.4299614429,12.564656258,2625.416,0.2649010122,5.5203905106,69.540412903
2.4540073872,15.460156440999999,2625.568,0.25505641100000004,5.630712509199999,66.978462219
2.4551243782,16.974588394,2625.72,0.2412370145,5.5621480942,71.829063416
2.4533443451,15.93475914,2625.8720000000008,0.2266630381,5.3762950897,69.969116211
2.4631252289,16.008499146,2626.024000000001,0.2267297059,5.2164316177,70.78424835199999
2.4822633266,16.874498367,2626.176,0.2373128533,5.3868484497,69.886390686
2.4978728294,17.866167068,2626.328,0.246048972,5.851814746900001,66.558296204
2.4970135689,19.314702988,2626.48,0.2426312566,6.1629371643,72.325866699
2.4793975353,20.062057495,2626.632,0.2339678705,6.250187397,75.449058533
2.455070734,21.377744675,2626.784,0.238067165,6.211462974500001,72.611557007
2.4410972595,18.478153229,2626.936,0.246975258,6.1599640846,78.007316589
2.4408559799,17.294633865,2627.088,0.2598127723,5.857943057999999,74.897102356
2.4491276741,16.463857650999998,2627.24,0.2637250721,5.528588771799999,71.999389648
2.4593641758,16.682676315,2627.3920000000007,0.2632150054,5.4364290237,74.620132446
2.4692673683,15.977794647,2627.544000000001,0.2576796114,5.3247566223,70.78848266600001
2.4718680382,14.543180465999999,2627.696,0.2489445657,5.1522226334,71.81864166300001
2.4790790081,16.123573303,2627.848,0.2374096513,4.8615374565,72.06449890100001
2.4841201305,17.809261322,2628.0,0.2237035185,4.8541197777,68.670944214
2.4915602207,18.116519928,2628.152,0.2196510434,4.8935804367,68.521736145
2.4899601936,16.57034874,2628.304,0.2157832235,5.0734233856,71.744346619
2.4924294949,14.988419533,2628.456,0.2186897993,5.1088924408,70.883300781
2.4929645061000003,13.913299560999999,2628.608,0.2114083618,5.1570353508,71.895866394
2.4968361855000003,15.603219986,2628.76,0.2014892548,5.1057572365,72.781898499
2.5050060749000003,15.01732254,2628.9120000000007,0.1844014972,5.0233626366,70.90851593
2.5140852928,17.667163849,2629.0640000000008,0.1724362522,5.0729899406,72.761428833
2.5157718658,18.628831863,2629.216,0.1685157865,5.0999703407,73.213569641
2.5062885284,20.537530899,2629.368,0.1689762026,5.120191574100001,72.986755371
2.4905543327,21.136806488,2629.52,0.17064689100000002,5.0491280556,73.06877136199999
2.482943058,18.525592804000002,2629.672,0.1671461314,4.8345866203,71.808280945
2.4822461605,17.222236632999998,2629.824,0.1611143351,4.7407855988,72.48982238800001
2.4862496853,16.384056090999998,2629.976,0.1533553898,4.8106107712,71.79785156300001
2.4943861961,16.924343109000002,2630.128,0.1622646153,4.9780936241,72.136756897
2.49532938,19.122013092,2630.28,0.17362739149999998,5.0416631699000005,71.357620239
2.4842431545,19.846883774000002,2630.432,0.1797457039,5.3061480522,74.41838836699999
2.4646861553,20.910028458,2630.5840000000007,0.175153017,5.7426261902,74.751564026
2.4542443752,17.580068588,2630.736,0.1684170663,6.0383081436,72.61830139199999
2.4577183723,16.119590759,2630.888,0.1704687327,5.8424615860000015,71.314361572
2.4676475525,15.03259182,2631.04,0.1768130064,5.3800926208,71.551040649
2.474445343,15.682893753,2631.192,0.1796363145,4.9743142128,70.83715057399999
2.4819931984,15.024133682,2631.344,0.1722581536,4.7140369415,71.787475586
2.4890418053,15.678361893,2631.496,0.1599163413,4.575925827,69.784767151
2.4927508831,16.887973785,2631.648,0.1502202749,4.6496744156,70.35403442399999
2.4939258099,18.278663635,2631.8,0.1494321078,4.8098506927,70.123657227
2.4950180054,18.012573242000002,2631.952,0.1470632106,5.1169919968,68.47443389899999
2.486746788,16.619581223,2632.1040000000007,0.1472069919,5.6833248138,72.092506409
2.4629743099,16.846534729000002,2632.256,0.15530329939999998,6.1319270134,71.330162048
2.4375543594,18.17817688,2632.408,0.170033291,6.0676860809000015,72.013137817
2.4367098808,19.724510193,2632.56,0.17611476780000002,5.4640522002999985,74.123168945
2.4602315426,20.170650482,2632.712,0.1657835245,4.9523167610000005,70.815208435
2.4878394604,18.41891861,2632.864,0.15188387039999998,4.8434243202,68.52066040000001
2.5005743504,17.651407242,2633.016,0.14669862390000002,5.1607799530000005,69.37411499
2.4976599216,17.01307869,2633.168,0.1512085497,5.4786772728,68.024559021
2.489664793,16.740100861,2633.32,0.15350000560000002,5.6470761299,67.055992126
2.4772763252,17.429986954,2633.472,0.1468361318,5.8035039901999985,68.744216919
2.4607040882,17.739427567,2633.6240000000007,0.1396336257,5.8845095634,69.714988708
2.4563510418,21.502264023000002,2633.776,0.1408071816,6.0626320839,68.05577087399999
2.4806592464,23.270490646,2633.928,0.151373893,5.7603139877,68.882667542
2.5148243904,23.22911644,2634.08,0.1517169178,5.32914114,67.01425170899999
2.5294690132,20.821367264000003,2634.232,0.145297125,5.087633132900001,69.27090454100001
2.5151772499,18.638101578,2634.384,0.1444961727,4.9806842804,68.50511932399999
2.501543045,17.882205963,2634.536,0.1503599286,5.0690779686,69.349533081
2.5089762211,17.739723206,2634.688,0.1504309475,5.11434412,69.748390198
2.5284142494,18.072877884,2634.84,0.1390559375,5.2345433235000005,65.859313965
2.5507161617,17.871795654,2634.992,0.1316410899,5.1683921814,66.924606323
2.5594475269,16.383232117000002,2635.144,0.1321951002,5.0700802803,67.46439361600001
2.5645704269,15.026395798,2635.296,0.13543519380000002,5.0183067322,67.054481506
2.5738167763,14.992060660999998,2635.448,0.1323728263,5.1786708832,66.040283203
2.5816833973,15.468530655,2635.6,0.1229848713,5.3904542923,66.938201904
2.5793824196,14.9864645,2635.752,0.11570093039999997,5.398792266799999,64.825675964
2.5680587292,13.348891258,2635.9040000000005,0.1133533642,5.0937929153,64.58784484899999
2.5627188683,12.957472801,2636.056,0.1186263934,4.7315330505,64.536254883
2.5604112148,14.132465363,2636.208,0.1285726875,4.599210262300001,65.496192932
2.550180912,15.984251022,2636.36,0.1401315331,4.8451843262,66.240127563
2.5338568687,17.685352325,2636.512,0.1538861543,5.2522816658,66.954063416
2.5204293728,17.293628693,2636.664,0.1628352404,5.8852481842,66.971885681
2.5146818161,15.751257895999998,2636.816,0.1647755355,6.2533707619,66.918395996
2.5063831806,14.209739685,2636.968,0.1579411626,6.6126022339,68.295913696
2.5063483715,14.855821609000001,2637.12,0.1534910947,6.5010838509000015,66.312759399
2.5179498196,16.534275055,2637.272,0.1475844085,6.0327682495,64.786399841
2.5401995182,17.759336472,2637.4240000000004,0.137638256,5.320394516,64.96736145
2.5610997677,18.190914154,2637.576,0.1270789057,4.8298220634,62.647014618
2.5724360943,17.624385834,2637.728,0.124660857,4.830447197,64.37487793
2.5770702362,16.919689178,2637.88,0.131900087,5.182741642,65.056861877
2.572630167,15.181653976,2638.032,0.1343372017,5.367831707,65.440315247
2.5639100075,14.134473800999999,2638.184,0.1317430735,5.2118816376,63.482696533
2.5601420403,14.403028488,2638.336,0.1268820018,4.982077121700001,62.577842712
2.5579419136,15.19026947,2638.488,0.1224012598,4.9351463318,62.69694519
2.5570135117,15.925886154,2638.64,0.1199190989,5.0614128113,63.142616272
2.5580646992,16.441162109,2638.792,0.1260406673,5.2741241455,64.35564422600001
2.5593616962,19.05758667,2638.9440000000004,0.1318960786,5.1494832039,64.621315002
2.5556974411,21.066602707,2639.0959999999995,0.138144955,4.8394274712,64.60558319100001
2.5489268303,20.464952469,2639.248,0.1460473537,4.5663690567,64.571212769
2.5484526157,18.665754318,2639.4,0.1555997431,4.7939805984,64.536842346
2.5546450615,17.754318237,2639.552,0.1580261886,5.1902337074,64.212791443
2.5549628735,18.567100525,2639.704,0.1494953036,5.3290586472,63.751945496000005
2.5504775047,18.029956818,2639.856,0.1431322843,5.1065440178,63.883937836
2.5524849892,18.299015045,2640.008,0.1444244385,4.8734922409,62.825973511
2.5645041466,17.733716965,2640.16,0.14755523199999998,4.745954036700001,62.71150589
2.5730621815,16.066963196,2640.312,0.1498935819,4.5362143517,63.128482819
2.57386446,15.388119697999999,2640.4640000000004,0.1510677785,4.3868737221,63.604492188
2.5732107162,17.755205154000002,2640.616,0.1508662105,4.3592634201,64.966140747
2.5819311142,21.199314117,2640.768,0.14777433869999998,4.4743380547000005,65.836509705
2.5938904285,21.465921402,2640.92,0.1436239034,4.5449495316,66.444610596
2.5940732956,19.623603821,2641.072,0.1452323645,4.5714001656,65.75302124
2.5822482109,17.560537338,2641.224,0.1510784328,4.6140980721,65.742546082
2.5670745373,17.168422699,2641.376,0.153528288,4.6274108887,65.927635193
2.5583894253,17.083833694000006,2641.528,0.147130698,4.6560492516,65.264984131
2.5558993816,17.180778503,2641.68,0.14297781880000002,4.6722488403,66.28250885
2.5535855293000003,16.844194412,2641.832000000001,0.14963300529999998,4.7216725349,66.932373047
2.5493295193,15.624481200999998,2641.984000000001,0.1634443998,4.8746676445,66.54663085899999
2.5403213501,14.396783829,2642.136,0.16966144739999994,4.9543199539,66.136940002
2.5331263542,12.381954193,2642.288,0.1620134413,4.858150959,64.91130065899999
2.5339481831,11.732825279000002,2642.44,0.1500452757,4.6186656952,64.443336487
2.5419092178,13.520091057,2642.592,0.1412714422,4.456185340899999,64.588226318
2.5474998951,17.330780029,2642.744,0.1383960247,4.3655757904,66.836036682
2.5481729507,21.019857407,2642.896,0.1388176531,4.2782640457,67.09548950199999
2.5558609962,22.468891144,2643.048,0.1378053427,4.1998867989,66.83089447
2.5708508492,21.413970947,2643.2,0.1297398359,4.1805100441,66.404022217
2.5854206085,18.914585114,2643.3520000000008,0.1141819954,4.2612404823,64.155914307
2.5898225307,18.265594482,2643.504000000001,0.0993677974,4.3007998466,64.034339905
2.5878999233,20.090221405,2643.656,0.093347609,4.2586708069,64.532081604
2.5908601284,22.096363068000002,2643.808,0.0936518759,4.1807541847000005,64.40900421100001
2.5973403454,22.55547905,2643.96,0.0935517475,4.2785968781,64.120040894
2.6028358936,21.745922089,2644.112,0.0929000005,4.5959515572,63.02576828
2.5993149281,20.207292557,2644.264,0.093097657,5.0317215919,62.35848236100001
2.587659359,18.918689728,2644.416,0.0916793793,5.347597599,62.434020996
2.5797894001,17.428573608,2644.568,0.08809670060000001,5.1978998184,63.116542816000006
2.5768370628,15.905342102,2644.72,0.0874601528,4.7576680183,62.422058105
2.5793197155,14.689226151,2644.8720000000008,0.0903021842,4.4048099518,62.953819275
2.5792613029,13.678771019000001,2645.024000000001,0.0918962508,4.2477459908,62.841629028
2.5704481602,14.439149857,2645.176,0.0905174762,4.2206048964999985,62.365707397
2.5607585907,16.21105957,2645.328,0.0872370079,4.2165412903,62.534378052
2.5550162792,18.227067947000002,2645.48,0.08558915560000001,4.3570718765,63.957386017
2.5611474514,19.038597107,2645.632,0.08852964640000001,4.6046662331,63.860549927
2.5711121559,17.322563171,2645.784,0.0914597139,4.7399086952,62.968379973999994
2.5766153336,14.518418312,2645.936,0.0879090577,4.7012181282,61.944160461
2.5739915371,14.075322150999998,2646.088,0.08233587440000001,4.6668200493,62.808135986
2.5637900829,16.28518486,2646.24,0.0874380022,4.8251051903,63.909133911000005
2.5565493107,17.641994476,2646.3920000000007,0.0992646888,4.9235105515,63.806949615
2.5587103367,16.284633636,2646.544000000001,0.1006859168,4.8816308975,63.506160736000005
2.5748100281,13.765120505999999,2646.696,0.090480417,4.8307271004,60.757892608999995
2.5962615013,14.043806076,2646.848,0.079638578,4.9525914192,60.186523438
2.6095285416,16.173835754000002,2647.0,0.07891055940000001,4.9782896042,61.381053925
2.6052718163,17.612226485999997,2647.152,0.0843379125,4.7102780342,61.945804596
2.5933783054,18.7068367,2647.304,0.08920809630000001,4.5179691315,62.454826355
2.5875928402,19.110643387,2647.456,0.091894865,4.5766844749,62.356582642
2.5880730152,19.896953583,2647.608,0.0922254026,4.7458457947,61.979942322
2.5877692699,19.103660583,2647.76,0.0937341452,4.7423024178,61.461524963
2.5867607594,17.694213867000002,2647.9120000000007,0.0959569663,4.5546412468,61.05760192899999
2.5870437622,17.067647934,2648.0640000000008,0.0916188434,4.2851252556,60.186019897
2.5856444836000003,16.657945633,2648.216,0.0797250494,4.1114869118,60.201343536
2.5850038528,16.192687988,2648.368,0.0678897277,4.1752223969,60.090862273999996
2.5876221657,15.805907249,2648.52,0.0631419718,4.5016999245,59.73387146
2.5945136547,17.037317276,2648.672,0.0642019659,4.8409929276,60.057929993
2.6009988785,16.699325562000002,2648.824,0.0643127859,4.878882885,59.981575012
2.6058719158000003,15.831151009000001,2648.976,0.0614279844,4.6045908928,60.030197144
2.6073999405,16.278875351,2649.128,0.05977726730000001,4.3136363029,60.926006316999995
2.6079289913,19.075853348,2649.28,0.0615936071,4.2663145065,61.555725098
2.6084573269,20.711669922000002,2649.432,0.0682223439,4.5252180099,61.74192428600001
2.604156971,20.401926041,2649.5840000000007,0.0778441653,4.7407093048,62.098129272
2.5912697315,17.497144699,2649.736,0.08795455099999999,4.683619976,61.440570831
2.5760641098,16.395038605,2649.888,0.0954453051,4.4097471237,60.187328339
2.5690000057,17.575969695999998,2650.04,0.0972878337,4.171954155,60.796661377
2.5695092678,23.024991989,2650.192,0.0981060416,4.0482020377999985,62.255775451999995
2.5652451515,26.151901245,2650.344,0.1015332118,3.898514986,62.567810058999996
2.5542924404,26.131895065,2650.496,0.1028843224,3.9174213409,62.329845428
2.5402612686,24.9921875,2650.648,0.1073768213,4.1952843666,65.340454102
2.5159490108,24.899627686,2650.8,0.122216925,4.5838222504,65.724685669
2.4981415272,25.071025848,2650.952,0.13606677949999998,4.7331314087,65.73972320600001
2.5024244785,24.839836120999998,2651.1040000000007,0.1312380582,4.5683073997,63.252502441000004
2.5281896591,24.882694244,2651.256,0.1085938662,4.2936491966000006,61.08762741100001
2.5525343418,24.35461235,2651.408,0.0915440619,4.1890444756,60.785076141000005
2.560120821,23.189266205,2651.56,0.0906305611,4.2089395523,61.346092223999996
2.5643362999,23.968423843000004,2651.712,0.0962306112,4.313471794100002,62.031143188
2.5775899887,26.974205017,2651.864,0.101777643,4.3593392372,62.18630600000001
2.5962166786000003,29.379112244,2652.016,0.1031401679,4.3474392891,61.909564972
2.6100945473,30.53260994,2652.168,0.1030363664,4.2374739647,62.683917998999995
2.6126000881,30.139829635999998,2652.32,0.1071218178,4.2073101997,63.960502625
2.6105616093,26.728664398000003,2652.472,0.1162443236,4.2685403824,64.246086121
2.6083714962,20.832620621,2652.6240000000007,0.1219015867,4.4566855431,62.59680557300001
2.6117510796000003,16.131053925,2652.776,0.1139732748,4.6524219513,60.54221344
2.6108105183,14.518725395,2652.928,0.0951678082,4.7509350777,59.270282745
2.6000721455,13.962822914,2653.08,0.0789418295,4.8508620262,59.059276581000006
2.5773000717,11.096219063,2653.232,0.0693764016,4.8668251038,59.826969147
2.557002306,9.9255399704,2653.384,0.065357402,4.7722644806,60.305027008
2.5549106598,10.61416626,2653.536,0.0623312145,4.6523666382,59.903602600000006
2.5765917301,13.153100014000001,2653.688,0.0601349808,4.7645220757,57.733268738
2.6073951721,14.5151968,2653.84,0.0592720509,5.1601977348000005,57.339015961
2.6243107319,15.727626801,2653.992,0.0593816638,5.3861079216,58.352989197
2.6289980412,16.958154678,2654.144,0.06339342889999999,5.136657238,58.816242218
2.6233901978,18.139801025,2654.296,0.0699391961,4.7621984482,59.76979827899999
2.6285874844,20.330430984,2654.448,0.0758972242,4.7007117271,59.630443573
2.634169817,22.604055405,2654.6,0.0841259956,4.6362552643,61.497623444
2.6313612461,25.651697159,2654.752,0.0957187191,4.5942435265,65.138504028
2.6205415726,27.888076782,2654.9040000000005,0.1140337735,4.7294750214,69.635986328
2.5979180336,31.512746811,2655.056,0.1308925748,5.1624526978,72.210594177
2.5807335377,32.777458191,2655.208,0.1502618939,5.502038955700001,72.577301025
2.5693330765,33.822086334,2655.36,0.1586417407,5.2126293182,74.358680725
2.5690495968,30.945425034,2655.512,0.1591999978,4.9682826996,74.640281677
2.5766909122,29.776279449,2655.664,0.1575357318,4.7892713547,73.249504089
2.5874376297,30.983730316,2655.816,0.1511614025,4.6709952354,71.85863494899999
2.5926678181,35.79120636,2655.968,0.1411891282,4.4997353554,72.62488555899999
2.5779519081,40.487335205,2656.12,0.1357708573,4.4363942146,74.105064392
2.5569195747,43.987827301,2656.272,0.1563424766,4.4964790344,74.818992615
2.5522751808,41.471790314,2656.4240000000004,0.1826583445,4.5061407089,74.995391846
2.5633170605,40.461593628,2656.576,0.186747998,4.3566560745,74.690704346
2.5763032436,37.270423889,2656.728,0.17503133420000005,4.3578295708,74.067802429
2.5833001137,37.409111023,2656.88,0.17008666690000002,4.3634486198,73.566070557
2.5815284252,33.231189728000004,2657.032,0.169902131,4.3210015297,76.493591309
2.57609725,28.46790123,2657.184,0.1544777751,4.1412339211,77.697792053
2.5752453804,26.778821945,2657.336,0.1323649883,3.9671316147,75.308662415
2.5810501575,26.137664795,2657.488,0.1208797395,3.827341795,75.021080017
2.5900418758000003,30.493177414,2657.64,0.1230732799,3.7995359898,76.955764771
2.5932569504,34.306930541999996,2657.792,0.1279508322,3.8499133587,77.153923035
2.5978879929,37.759849548000005,2657.9440000000004,0.1266920418,4.1838512420999985,76.631690979
2.6030261517,40.033439636,2658.0959999999995,0.1284510344,4.4099230766,75.907585144
2.5986154079,39.636978149,2658.248,0.1294584721,4.6390342712,75.890525818
2.5911426544,41.155166625999996,2658.4,0.1328218281,4.578119278,77.569297791
2.5700211525,42.393295288000004,2658.552,0.1391004473,4.6066045761000005,81.156333923
2.5392105579,44.075122833,2658.704,0.1585981846,4.8359494209,84.276153564
2.5088834763,45.256130219,2658.856,0.1871603578,5.0864062309,84.038345337
2.4966034889,43.99439621,2659.008,0.1961231828,5.0423007011,82.743812561
2.5090632439,43.525733948,2659.16,0.1781643927,4.6200432777,81.971260071
2.5245525837,44.613349915,2659.312,0.1636735648,4.1961092949,82.233177185
2.5293645859,41.867874146,2659.4640000000004,0.1715065241,4.0132808685,83.85761261
2.5379087925,37.009883881,2659.616,0.1794955134,4.0670189857,83.090103149
2.5595738888,31.723405838,2659.768,0.1662274152,4.1863045692,77.656234741
2.5942659378,28.748353958000003,2659.92,0.1377931088,4.1438493729,70.523765564
2.6212406158,28.831422806,2660.072,0.1119786575,4.1760435104,67.676094055
2.6287596226,28.830245971999997,2660.224,0.0971436799,4.3555994033999985,68.98487854
2.618714571,28.38220787,2660.376,0.1026079655,4.472413063,72.12097168
2.6072356701,28.34324646,2660.528,0.1281027943,4.2482142448,77.40271759
2.5967264175,29.16062355,2660.68,0.1529931873,4.0117630959,81.244522095
2.595284462,32.655490875,2660.832000000001,0.1608519405,3.9252734184,82.052513123
2.5930464268,33.613998413000004,2660.984000000001,0.1572850645,4.0629229545999985,82.15461731
2.590621233,32.731407166,2661.136,0.1537727565,4.2622518539,81.886169434
2.5902013779,33.099571228,2661.288,0.1502807587,4.44576931,81.71950531
2.5860874653,34.991199493,2661.44,0.1477014124,4.4061536789,82.966453552
2.5812311172,37.409240723,2661.592,0.1499141604,4.2754311562,84.16808319100001
2.566580534,37.025310516,2661.744,0.16319230199999998,4.1788196564,85.166877747
2.550563097,38.13476944,2661.896,0.1739808619,4.1923537254,85.67768859899999
2.5381569862,43.093437195,2662.048,0.1757974625,4.0972580910000005,85.401748657
2.5396251678,42.745449066,2662.2,0.1694148481,4.1033968925,83.599349976
2.5539813042,37.48576355,2662.3520000000008,0.16032131019999998,4.2549781799,80.489898682
2.5696673393,27.969678879,2662.504000000001,0.1485973597,4.4496750832,78.618469238
2.5758526325,24.677757263,2662.656,0.1359908134,4.4614415169,77.90454101600001
2.5773785114,27.208696365,2662.808,0.1258704215,4.1975946426,78.37865448
2.5775825977,29.579339981,2662.96,0.1224510372,4.0529460907,80.067474365
2.5798723698,30.169509888,2663.112,0.1251005679,4.0544075966,81.86164856
2.5723993778,28.777122498,2663.264,0.1401135623,4.2947092056,83.482818604
2.5725901127,30.168504715,2663.416,0.1578713357,4.31118536,84.270698547
2.5726587772,31.264635086,2663.568,0.16814909879999998,4.2848505974,83.200767517
2.5822176933,32.417366028000004,2663.72,0.164287284,4.1045198441,79.40081024199999
2.5881187916,29.639493941999998,2663.8720000000008,0.1501987725,4.0690217018,75.933158875
2.596583128,28.547422409,2664.024000000001,0.12960357960000002,4.1185441017,73.932044983
2.5977051258,27.792253494,2664.176,0.114298597,4.2466516495,73.290184021
2.5979187489,30.78380394,2664.328,0.1100796908,4.1641478538999985,74.308692932
2.5954113007,30.790403366,2664.48,0.1167302057,4.0176687241,75.683364868
2.5933306217,33.428619385,2664.632,0.1260842085,4.0504841805,76.288879395
2.590918541,33.662971497,2664.784,0.12786981460000002,4.4861712456000005,76.18346405
2.5873248577,35.777469635,2664.936,0.1276744604,4.693771362300001,76.818702698
2.5639371872,39.007347107,2665.088,0.1287951469,4.8481764793,81.402076721
2.5048077106,47.182403564,2665.24,0.1722653508,5.3379588127,89.517242432
2.4342691898,55.329692841,2665.3920000000007,0.24774736170000006,5.763412475599999,94.22933197
2.382240057,53.617664337,2665.544000000001,0.2881805599,5.5243802071,95.157173157
2.3947474957,43.934764862,2665.696,0.2640246153,4.56102705,90.262207031
2.4515380859,33.983058929,2665.848,0.2074265778,3.9840798378,82.58667755100001
2.5234375,31.431669235,2666.0,0.1707907021,3.9142227173,80.56627655
2.5478832722,32.201095581,2666.152,0.1550204009,3.8164863586,81.042198181
2.5513062477,34.320281982,2666.304,0.1420214772,3.7504746914,80.862892151
2.556170702,37.372783661,2666.456,0.1341126263,3.6335651875,79.99568176300001
2.5632648468,40.053466797,2666.608,0.1331505924,3.5739765167,80.743911743
2.564211607,43.636581421,2666.76,0.13781610130000002,3.6671574116,81.00074768100001
2.5678322315,43.780387878,2666.9120000000007,0.1381685436,4.0079512596,78.85466766399999
2.5684125423,41.236831665,2667.0640000000008,0.1315841824,4.309088707,78.389198303
2.5634894371,35.164482117,2667.216,0.1218160018,4.4189147949,77.19606018100001
2.5676505566,29.452587128,2667.368,0.1159823313,4.115085125,75.90524292
2.5746879578,26.729970931999997,2667.52,0.1114070863,4.0225391388,75.074745178
2.5928380489,26.86428833,2667.672,0.1046103835,3.9005224705,74.043968201
2.5964212418,32.175762176999996,2667.824,0.0950404629,3.9357457161,73.600395203
2.5972018242,35.507419586,2667.976,0.0903182253,3.7509446144,73.394790649
2.5921199322,37.15820694,2668.128,0.092207253,3.6981446743,74.215187073
2.595903635,35.583015442,2668.28,0.0995953307,3.7197589874,75.642196655
2.5983531475,33.364116669,2668.432,0.1068738773,3.8078725338,77.49177551300001
2.5977892876,34.821517944,2668.5840000000007,0.1112113446,3.8109257221,78.931861877
2.5818140507,35.863929749,2668.736,0.1249002889,3.9121778011,77.967224121
2.5715119839,37.313091278,2668.888,0.1380828023,4.0854086876,75.876937866
2.5711574554,31.170093536,2669.04,0.1391601264,4.1685013771,72.510131836
2.5843036175,29.270532608000003,2669.192,0.1166473627,3.9858496189,70.040649414
2.5980165005,28.353307724,2669.344,0.086787425,3.9459273815,70.049125671
2.6025633812,34.984340668,2669.496,0.0733620897,4.0757946968,72.124534607
2.5965340137,42.852451324,2669.648,0.0860597342,4.0336103439,76.249313354
2.5877482891,49.736545563,2669.8,0.1182397455,3.659484148,80.485435486
2.5739734173,54.359699248999995,2669.952,0.15235584970000002,3.3666996956,83.222503662
2.5694792271,50.40835952800001,2670.1040000000007,0.1708701402,3.3084836006,84.665222168
2.5656170845,47.925891876,2670.256,0.1798376143,3.5605459213,84.683044434
2.5772111416,47.001308441000006,2670.408,0.1719874293,3.6602728367,83.8256073
2.5868062973,46.99276351899999,2670.56,0.17153334620000002,3.8196101189,84.101013184
2.591676712,45.90954589800001,2670.712,0.1676046252,3.9996809959,83.664787292
2.5884127617,41.783145905,2670.864,0.1700314879,4.178457737,81.55123138399999
2.585981369,36.371948241999995,2671.016,0.1620338857,4.3504691124,78.644737244
2.588537693,34.341888428000004,2671.168,0.1534368545,4.1898822784,76.511726379
2.5900111198,34.44348526,2671.32,0.14114215970000002,4.0954751968,75.3150177
2.5979385376,40.355983734,2671.472,0.1354045868,4.1085066795,75.30381774899999
2.6082468033,40.896972655999996,2671.6240000000007,0.1357509643,4.0707244873000015,77.30106353800001
2.6151170731,41.901229858,2671.776,0.1432113498,4.0279874802,78.85609436
2.6105835438,39.954555511,2671.928,0.1599826813,3.9280631542,80.091041565
2.6033637524,39.079910278,2672.08,0.1712263823,4.0693044662,80.714050293
2.5935955048,38.099040985,2672.232,0.1801658273,4.0533838272,80.307525635
2.5832448006,38.616474151999995,2672.384,0.17676024140000002,3.937697649,79.89667511
2.5761890411,37.528358459,2672.536,0.1716811657,3.7988283634,79.196098328
2.574208498,36.997745514,2672.688,0.1682721525,3.8042986393,78.676551819
2.5767986774,36.312896729,2672.84,0.15980489550000002,3.8417999744,78.074127197
2.5819852352,40.269954681,2672.992,0.16149519380000002,3.9850230217,78.367973328
2.5852832794,45.255752563,2673.144,0.162793383,4.1009902954,79.072731018
2.584605217,47.39068985,2673.296,0.1763000935,4.0020895004,80.894752502
2.5775794983,49.01302337600001,2673.448,0.1860903651,3.8303141594,82.320373535
2.5780918598,50.541885376,2673.6,0.1897515357,3.7934658527,82.381690979
2.5762298107,53.053916931,2673.752,0.19954438510000005,3.8398504257,82.1875
2.5729594231,55.027111053,2673.9040000000005,0.21109150350000006,3.6211082935,81.513702393
2.5658569336,53.167232513,2674.056,0.2204950899,3.5050020218,81.363601685
2.5485239029,46.65959549,2674.208,0.2209927738,3.7734472752,84.314888
